Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
1,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",2383.3674970288657,2422.1741171013764,0.21803141416913577,1916
1,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",2382.4736225398738,2421.3172015155596,0.21100382139059912,1916
1,Quality_Control_Defect_Rate_%,ARIMA,"(1, 0, 1)",,9461.473800260454,9483.705780094577,8.13425639105905,1916
1,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",9316.407931306825,9344.06569321386,9.045949138672094,1916
1,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",9396.65776961032,9424.379430150588,8.738138723787564,1916
1,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",9433.384213797639,9461.132259623411,8.466392266073285,1916
1,Error_Rate_%,ARIMA,"(1, 0, 1)",,11074.450547400187,11096.68252723431,18.876908205965282,1916
1,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",10856.336154433506,10883.993916340542,21.287979869451352,1916
1,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",10955.381270721025,10983.102931261294,20.267837682651596,1916
1,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",11017.630582859227,11045.378628684999,19.668399341865253,1916
5,Production_Speed_units_per_hr,ARIMA,"(1, 1, 2)",,25781.767972197944,25804.254712192844,17751.55136633973,2043
5,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",25456.852835748876,25490.43118957326,19552.412479314684,2043
5,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 12)",25514.731965095525,25548.38221194181,18585.35684245771,2043
5,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 7)",26043.043126974408,26076.723076851653,19226.92983608954,2043
5,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,635.4465627352286,652.3130865196814,0.07967672248760913,2043
5,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",706.2092410965693,728.5988263774204,0.08682259124069942,2043
5,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 12)",692.1529024365036,714.5903685883204,0.08405275670997236,2043
5,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 7)",665.171211844653,687.628460430461,0.08179871006735458,2043
5,Efficiency_Status,ARIMA,"(0, 0, 0)",,2514.523836463206,2525.768185652841,0.20008054917759793,2043
5,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2547.781610537859,2564.575304389424,0.23354203404647356,2043
5,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2535.692747481334,2552.522334084075,0.21767250985913691,2043
5,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2538.9224828999045,2555.7668989940375,0.2124349478317063,2043
5,Quality_Control_Defect_Rate_%,ARIMA,"(2, 0, 3)",,10115.665180504802,10155.020402668526,8.220050835731588,2043
